DateKey,Date,Year,Quarter,QuarterLabel,Month,MonthName,MonthShort,Day,DayOfWeek,DayName,WeekNumber,IsWeekend,YearMonth
20240618,2024-06-18,2024,2,Q2,6,June,Jun,18,1,Tuesday,25,0,2024-06
20240619,2024-06-19,2024,2,Q2,6,June,Jun,19,2,Wednesday,25,0,2024-06
20240620,2024-06-20,2024,2,Q2,6,June,Jun,20,3,Thursday,25,0,2024-06
20240621,2024-06-21,2024,2,Q2,6,June,Jun,21,4,Friday,25,0,2024-06
20240622,2024-06-22,2024,2,Q2,6,June,Jun,22,5,Saturday,25,1,2024-06
20240623,2024-06-23,2024,2,Q2,6,June,Jun,23,6,Sunday,25,1,2024-06
20240624,2024-06-24,2024,2,Q2,6,June,Jun,24,0,Monday,26,0,2024-06
20240625,2024-06-25,2024,2,Q2,6,June,Jun,25,1,Tuesday,26,0,2024-06
20240626,2024-06-26,2024,2,Q2,6,June,Jun,26,2,Wednesday,26,0,2024-06
20240627,2024-06-27,2024,2,Q2,6,June,Jun,27,3,Thursday,26,0,2024-06
20240628,2024-06-28,2024,2,Q2,6,June,Jun,28,4,Friday,26,0,2024-06
20240629,2024-06-29,2024,2,Q2,6,June,Jun,29,5,Saturday,26,1,2024-06
20240630,2024-06-30,2024,2,Q2,6,June,Jun,30,6,Sunday,26,1,2024-06
20240701,2024-07-01,2024,3,Q3,7,July,Jul,1,0,Monday,27,0,2024-07
20240702,2024-07-02,2024,3,Q3,7,July,Jul,2,1,Tuesday,27,0,2024-07
20240703,2024-07-03,2024,3,Q3,7,July,Jul,3,2,Wednesday,27,0,2024-07
20240704,2024-07-04,2024,3,Q3,7,July,Jul,4,3,Thursday,27,0,2024-07
20240705,2024-07-05,2024,3,Q3,7,July,Jul,5,4,Friday,27,0,2024-07
20240706,2024-07-06,2024,3,Q3,7,July,Jul,6,5,Saturday,27,1,2024-07
20240707,2024-07-07,2024,3,Q3,7,July,Jul,7,6,Sunday,27,1,2024-07
20240708,2024-07-08,2024,3,Q3,7,July,Jul,8,0,Monday,28,0,2024-07
20240709,2024-07-09,2024,3,Q3,7,July,Jul,9,1,Tuesday,28,0,2024-07
20240710,2024-07-10,2024,3,Q3,7,July,Jul,10,2,Wednesday,28,0,2024-07
20240711,2024-07-11,2024,3,Q3,7,July,Jul,11,3,Thursday,28,0,2024-07
20240712,2024-07-12,2024,3,Q3,7,July,Jul,12,4,Friday,28,0,2024-07
20240713,2024-07-13,2024,3,Q3,7,July,Jul,13,5,Saturday,28,1,2024-07
20240714,2024-07-14,2024,3,Q3,7,July,Jul,14,6,Sunday,28,1,2024-07
20240715,2024-07-15,2024,3,Q3,7,July,Jul,15,0,Monday,29,0,2024-07
20240716,2024-07-16,2024,3,Q3,7,July,Jul,16,1,Tuesday,29,0,2024-07
20240717,2024-07-17,2024,3,Q3,7,July,Jul,17,2,Wednesday,29,0,2024-07
20240718,2024-07-18,2024,3,Q3,7,July,Jul,18,3,Thursday,29,0,2024-07
20240719,2024-07-19,2024,3,Q3,7,July,Jul,19,4,Friday,29,0,2024-07
20240720,2024-07-20,2024,3,Q3,7,July,Jul,20,5,Saturday,29,1,2024-07
20240721,2024-07-21,2024,3,Q3,7,July,Jul,21,6,Sunday,29,1,2024-07
20240722,2024-07-22,2024,3,Q3,7,July,Jul,22,0,Monday,30,0,2024-07
20240723,2024-07-23,2024,3,Q3,7,July,Jul,23,1,Tuesday,30,0,2024-07
20240724,2024-07-24,2024,3,Q3,7,July,Jul,24,2,Wednesday,30,0,2024-07
20240725,2024-07-25,2024,3,Q3,7,July,Jul,25,3,Thursday,30,0,2024-07
20240726,2024-07-26,2024,3,Q3,7,July,Jul,26,4,Friday,30,0,2024-07
20240727,2024-07-27,2024,3,Q3,7,July,Jul,27,5,Saturday,30,1,2024-07
20240728,2024-07-28,2024,3,Q3,7,July,Jul,28,6,Sunday,30,1,2024-07
20240729,2024-07-29,2024,3,Q3,7,July,Jul,29,0,Monday,31,0,2024-07
20240730,2024-07-30,2024,3,Q3,7,July,Jul,30,1,Tuesday,31,0,2024-07
20240731,2024-07-31,2024,3,Q3,7,July,Jul,31,2,Wednesday,31,0,2024-07
20240801,2024-08-01,2024,3,Q3,8,August,Aug,1,3,Thursday,31,0,2024-08
20240802,2024-08-02,2024,3,Q3,8,August,Aug,2,4,Friday,31,0,2024-08
20240803,2024-08-03,2024,3,Q3,8,August,Aug,3,5,Saturday,31,1,2024-08
20240804,2024-08-04,2024,3,Q3,8,August,Aug,4,6,Sunday,31,1,2024-08
20240805,2024-08-05,2024,3,Q3,8,August,Aug,5,0,Monday,32,0,2024-08
20240806,2024-08-06,2024,3,Q3,8,August,Aug,6,1,Tuesday,32,0,2024-08
20240807,2024-08-07,2024,3,Q3,8,August,Aug,7,2,Wednesday,32,0,2024-08
20240808,2024-08-08,2024,3,Q3,8,August,Aug,8,3,Thursday,32,0,2024-08
20240809,2024-08-09,2024,3,Q3,8,August,Aug,9,4,Friday,32,0,2024-08
20240810,2024-08-10,2024,3,Q3,8,August,Aug,10,5,Saturday,32,1,2024-08
20240811,2024-08-11,2024,3,Q3,8,August,Aug,11,6,Sunday,32,1,2024-08
20240812,2024-08-12,2024,3,Q3,8,August,Aug,12,0,Monday,33,0,2024-08
20240813,2024-08-13,2024,3,Q3,8,August,Aug,13,1,Tuesday,33,0,2024-08
20240814,2024-08-14,2024,3,Q3,8,August,Aug,14,2,Wednesday,33,0,2024-08
20240815,2024-08-15,2024,3,Q3,8,August,Aug,15,3,Thursday,33,0,2024-08
20240816,2024-08-16,2024,3,Q3,8,August,Aug,16,4,Friday,33,0,2024-08
20240817,2024-08-17,2024,3,Q3,8,August,Aug,17,5,Saturday,33,1,2024-08
20240818,2024-08-18,2024,3,Q3,8,August,Aug,18,6,Sunday,33,1,2024-08
20240819,2024-08-19,2024,3,Q3,8,August,Aug,19,0,Monday,34,0,2024-08
20240820,2024-08-20,2024,3,Q3,8,August,Aug,20,1,Tuesday,34,0,2024-08
20240821,2024-08-21,2024,3,Q3,8,August,Aug,21,2,Wednesday,34,0,2024-08
20240822,2024-08-22,2024,3,Q3,8,August,Aug,22,3,Thursday,34,0,2024-08
20240823,2024-08-23,2024,3,Q3,8,August,Aug,23,4,Friday,34,0,2024-08
20240824,2024-08-24,2024,3,Q3,8,August,Aug,24,5,Saturday,34,1,2024-08
20240825,2024-08-25,2024,3,Q3,8,August,Aug,25,6,Sunday,34,1,2024-08
20240826,2024-08-26,2024,3,Q3,8,August,Aug,26,0,Monday,35,0,2024-08
20240827,2024-08-27,2024,3,Q3,8,August,Aug,27,1,Tuesday,35,0,2024-08
20240828,2024-08-28,2024,3,Q3,8,August,Aug,28,2,Wednesday,35,0,2024-08
20240829,2024-08-29,2024,3,Q3,8,August,Aug,29,3,Thursday,35,0,2024-08
20240830,2024-08-30,2024,3,Q3,8,August,Aug,30,4,Friday,35,0,2024-08
20240831,2024-08-31,2024,3,Q3,8,August,Aug,31,5,Saturday,35,1,2024-08
20240901,2024-09-01,2024,3,Q3,9,September,Sep,1,6,Sunday,35,1,2024-09
20240902,2024-09-02,2024,3,Q3,9,September,Sep,2,0,Monday,36,0,2024-09
20240903,2024-09-03,2024,3,Q3,9,September,Sep,3,1,Tuesday,36,0,2024-09
20240904,2024-09-04,2024,3,Q3,9,September,Sep,4,2,Wednesday,36,0,2024-09
20240905,2024-09-05,2024,3,Q3,9,September,Sep,5,3,Thursday,36,0,2024-09
20240906,2024-09-06,2024,3,Q3,9,September,Sep,6,4,Friday,36,0,2024-09
20240907,2024-09-07,2024,3,Q3,9,September,Sep,7,5,Saturday,36,1,2024-09
20240908,2024-09-08,2024,3,Q3,9,September,Sep,8,6,Sunday,36,1,2024-09
20240909,2024-09-09,2024,3,Q3,9,September,Sep,9,0,Monday,37,0,2024-09
20240910,2024-09-10,2024,3,Q3,9,September,Sep,10,1,Tuesday,37,0,2024-09
20240911,2024-09-11,2024,3,Q3,9,September,Sep,11,2,Wednesday,37,0,2024-09
20240912,2024-09-12,2024,3,Q3,9,September,Sep,12,3,Thursday,37,0,2024-09
20240913,2024-09-13,2024,3,Q3,9,September,Sep,13,4,Friday,37,0,2024-09
20240914,2024-09-14,2024,3,Q3,9,September,Sep,14,5,Saturday,37,1,2024-09
20240915,2024-09-15,2024,3,Q3,9,September,Sep,15,6,Sunday,37,1,2024-09
20240916,2024-09-16,2024,3,Q3,9,September,Sep,16,0,Monday,38,0,2024-09
20240917,2024-09-17,2024,3,Q3,9,September,Sep,17,1,Tuesday,38,0,2024-09
20240918,2024-09-18,2024,3,Q3,9,September,Sep,18,2,Wednesday,38,0,2024-09
20240919,2024-09-19,2024,3,Q3,9,September,Sep,19,3,Thursday,38,0,2024-09
20240920,2024-09-20,2024,3,Q3,9,September,Sep,20,4,Friday,38,0,2024-09
20240921,2024-09-21,2024,3,Q3,9,September,Sep,21,5,Saturday,38,1,2024-09
20240922,2024-09-22,2024,3,Q3,9,September,Sep,22,6,Sunday,38,1,2024-09
20240923,2024-09-23,2024,3,Q3,9,September,Sep,23,0,Monday,39,0,2024-09
20240924,2024-09-24,2024,3,Q3,9,September,Sep,24,1,Tuesday,39,0,2024-09
20240925,2024-09-25,2024,3,Q3,9,September,Sep,25,2,Wednesday,39,0,2024-09
20240926,2024-09-26,2024,3,Q3,9,September,Sep,26,3,Thursday,39,0,2024-09
20240927,2024-09-27,2024,3,Q3,9,September,Sep,27,4,Friday,39,0,2024-09
20240928,2024-09-28,2024,3,Q3,9,September,Sep,28,5,Saturday,39,1,2024-09
20240929,2024-09-29,2024,3,Q3,9,September,Sep,29,6,Sunday,39,1,2024-09
20240930,2024-09-30,2024,3,Q3,9,September,Sep,30,0,Monday,40,0,2024-09
20241001,2024-10-01,2024,4,Q4,10,October,Oct,1,1,Tuesday,40,0,2024-10
20241002,2024-10-02,2024,4,Q4,10,October,Oct,2,2,Wednesday,40,0,2024-10
20241003,2024-10-03,2024,4,Q4,10,October,Oct,3,3,Thursday,40,0,2024-10
20241004,2024-10-04,2024,4,Q4,10,October,Oct,4,4,Friday,40,0,2024-10
20241005,2024-10-05,2024,4,Q4,10,October,Oct,5,5,Saturday,40,1,2024-10
20241006,2024-10-06,2024,4,Q4,10,October,Oct,6,6,Sunday,40,1,2024-10
20241007,2024-10-07,2024,4,Q4,10,October,Oct,7,0,Monday,41,0,2024-10
20241008,2024-10-08,2024,4,Q4,10,October,Oct,8,1,Tuesday,41,0,2024-10
20241009,2024-10-09,2024,4,Q4,10,October,Oct,9,2,Wednesday,41,0,2024-10
20241010,2024-10-10,2024,4,Q4,10,October,Oct,10,3,Thursday,41,0,2024-10
20241011,2024-10-11,2024,4,Q4,10,October,Oct,11,4,Friday,41,0,2024-10
20241012,2024-10-12,2024,4,Q4,10,October,Oct,12,5,Saturday,41,1,2024-10
20241013,2024-10-13,2024,4,Q4,10,October,Oct,13,6,Sunday,41,1,2024-10
20241014,2024-10-14,2024,4,Q4,10,October,Oct,14,0,Monday,42,0,2024-10
20241015,2024-10-15,2024,4,Q4,10,October,Oct,15,1,Tuesday,42,0,2024-10
20241016,2024-10-16,2024,4,Q4,10,October,Oct,16,2,Wednesday,42,0,2024-10
20241017,2024-10-17,2024,4,Q4,10,October,Oct,17,3,Thursday,42,0,2024-10
20241018,2024-10-18,2024,4,Q4,10,October,Oct,18,4,Friday,42,0,2024-10
20241019,2024-10-19,2024,4,Q4,10,October,Oct,19,5,Saturday,42,1,2024-10
20241020,2024-10-20,2024,4,Q4,10,October,Oct,20,6,Sunday,42,1,2024-10
20241021,2024-10-21,2024,4,Q4,10,October,Oct,21,0,Monday,43,0,2024-10
20241022,2024-10-22,2024,4,Q4,10,October,Oct,22,1,Tuesday,43,0,2024-10
20241023,2024-10-23,2024,4,Q4,10,October,Oct,23,2,Wednesday,43,0,2024-10
20241024,2024-10-24,2024,4,Q4,10,October,Oct,24,3,Thursday,43,0,2024-10
20241025,2024-10-25,2024,4,Q4,10,October,Oct,25,4,Friday,43,0,2024-10
20241026,2024-10-26,2024,4,Q4,10,October,Oct,26,5,Saturday,43,1,2024-10
20241027,2024-10-27,2024,4,Q4,10,October,Oct,27,6,Sunday,43,1,2024-10
20241028,2024-10-28,2024,4,Q4,10,October,Oct,28,0,Monday,44,0,2024-10
20241029,2024-10-29,2024,4,Q4,10,October,Oct,29,1,Tuesday,44,0,2024-10
20241030,2024-10-30,2024,4,Q4,10,October,Oct,30,2,Wednesday,44,0,2024-10
20241031,2024-10-31,2024,4,Q4,10,October,Oct,31,3,Thursday,44,0,2024-10
20241101,2024-11-01,2024,4,Q4,11,November,Nov,1,4,Friday,44,0,2024-11
20241102,2024-11-02,2024,4,Q4,11,November,Nov,2,5,Saturday,44,1,2024-11
20241103,2024-11-03,2024,4,Q4,11,November,Nov,3,6,Sunday,44,1,2024-11
20241104,2024-11-04,2024,4,Q4,11,November,Nov,4,0,Monday,45,0,2024-11
20241105,2024-11-05,2024,4,Q4,11,November,Nov,5,1,Tuesday,45,0,2024-11
20241106,2024-11-06,2024,4,Q4,11,November,Nov,6,2,Wednesday,45,0,2024-11
20241107,2024-11-07,2024,4,Q4,11,November,Nov,7,3,Thursday,45,0,2024-11
20241108,2024-11-08,2024,4,Q4,11,November,Nov,8,4,Friday,45,0,2024-11
20241109,2024-11-09,2024,4,Q4,11,November,Nov,9,5,Saturday,45,1,2024-11
20241110,2024-11-10,2024,4,Q4,11,November,Nov,10,6,Sunday,45,1,2024-11
20241111,2024-11-11,2024,4,Q4,11,November,Nov,11,0,Monday,46,0,2024-11
20241112,2024-11-12,2024,4,Q4,11,November,Nov,12,1,Tuesday,46,0,2024-11
20241113,2024-11-13,2024,4,Q4,11,November,Nov,13,2,Wednesday,46,0,2024-11
20241114,2024-11-14,2024,4,Q4,11,November,Nov,14,3,Thursday,46,0,2024-11
20241115,2024-11-15,2024,4,Q4,11,November,Nov,15,4,Friday,46,0,2024-11
20241116,2024-11-16,2024,4,Q4,11,November,Nov,16,5,Saturday,46,1,2024-11
20241117,2024-11-17,2024,4,Q4,11,November,Nov,17,6,Sunday,46,1,2024-11
20241118,2024-11-18,2024,4,Q4,11,November,Nov,18,0,Monday,47,0,2024-11
20241119,2024-11-19,2024,4,Q4,11,November,Nov,19,1,Tuesday,47,0,2024-11
20241120,2024-11-20,2024,4,Q4,11,November,Nov,20,2,Wednesday,47,0,2024-11
20241121,2024-11-21,2024,4,Q4,11,November,Nov,21,3,Thursday,47,0,2024-11
20241122,2024-11-22,2024,4,Q4,11,November,Nov,22,4,Friday,47,0,2024-11
20241123,2024-11-23,2024,4,Q4,11,November,Nov,23,5,Saturday,47,1,2024-11
20241124,2024-11-24,2024,4,Q4,11,November,Nov,24,6,Sunday,47,1,2024-11
20241125,2024-11-25,2024,4,Q4,11,November,Nov,25,0,Monday,48,0,2024-11
20241126,2024-11-26,2024,4,Q4,11,November,Nov,26,1,Tuesday,48,0,2024-11
20241127,2024-11-27,2024,4,Q4,11,November,Nov,27,2,Wednesday,48,0,2024-11
20241128,2024-11-28,2024,4,Q4,11,November,Nov,28,3,Thursday,48,0,2024-11
20241129,2024-11-29,2024,4,Q4,11,November,Nov,29,4,Friday,48,0,2024-11
20241130,2024-11-30,2024,4,Q4,11,November,Nov,30,5,Saturday,48,1,2024-11
20241201,2024-12-01,2024,4,Q4,12,December,Dec,1,6,Sunday,48,1,2024-12
20241202,2024-12-02,2024,4,Q4,12,December,Dec,2,0,Monday,49,0,2024-12
20241203,2024-12-03,2024,4,Q4,12,December,Dec,3,1,Tuesday,49,0,2024-12
20241204,2024-12-04,2024,4,Q4,12,December,Dec,4,2,Wednesday,49,0,2024-12
20241205,2024-12-05,2024,4,Q4,12,December,Dec,5,3,Thursday,49,0,2024-12
20241206,2024-12-06,2024,4,Q4,12,December,Dec,6,4,Friday,49,0,2024-12
20241207,2024-12-07,2024,4,Q4,12,December,Dec,7,5,Saturday,49,1,2024-12
20241208,2024-12-08,2024,4,Q4,12,December,Dec,8,6,Sunday,49,1,2024-12
20241209,2024-12-09,2024,4,Q4,12,December,Dec,9,0,Monday,50,0,2024-12
20241210,2024-12-10,2024,4,Q4,12,December,Dec,10,1,Tuesday,50,0,2024-12
20241211,2024-12-11,2024,4,Q4,12,December,Dec,11,2,Wednesday,50,0,2024-12
20241212,2024-12-12,2024,4,Q4,12,December,Dec,12,3,Thursday,50,0,2024-12
20241213,2024-12-13,2024,4,Q4,12,December,Dec,13,4,Friday,50,0,2024-12
20241214,2024-12-14,2024,4,Q4,12,December,Dec,14,5,Saturday,50,1,2024-12
20241215,2024-12-15,2024,4,Q4,12,December,Dec,15,6,Sunday,50,1,2024-12
20241216,2024-12-16,2024,4,Q4,12,December,Dec,16,0,Monday,51,0,2024-12
20241217,2024-12-17,2024,4,Q4,12,December,Dec,17,1,Tuesday,51,0,2024-12
20241218,2024-12-18,2024,4,Q4,12,December,Dec,18,2,Wednesday,51,0,2024-12
20241219,2024-12-19,2024,4,Q4,12,December,Dec,19,3,Thursday,51,0,2024-12
20241220,2024-12-20,2024,4,Q4,12,December,Dec,20,4,Friday,51,0,2024-12
20241221,2024-12-21,2024,4,Q4,12,December,Dec,21,5,Saturday,51,1,2024-12
20241222,2024-12-22,2024,4,Q4,12,December,Dec,22,6,Sunday,51,1,2024-12
20241223,2024-12-23,2024,4,Q4,12,December,Dec,23,0,Monday,52,0,2024-12
20241224,2024-12-24,2024,4,Q4,12,December,Dec,24,1,Tuesday,52,0,2024-12
20241225,2024-12-25,2024,4,Q4,12,December,Dec,25,2,Wednesday,52,0,2024-12
20241226,2024-12-26,2024,4,Q4,12,December,Dec,26,3,Thursday,52,0,2024-12
20241227,2024-12-27,2024,4,Q4,12,December,Dec,27,4,Friday,52,0,2024-12
20241228,2024-12-28,2024,4,Q4,12,December,Dec,28,5,Saturday,52,1,2024-12
20241229,2024-12-29,2024,4,Q4,12,December,Dec,29,6,Sunday,52,1,2024-12
20241230,2024-12-30,2024,4,Q4,12,December,Dec,30,0,Monday,1,0,2024-12
20241231,2024-12-31,2024,4,Q4,12,December,Dec,31,1,Tuesday,1,0,2024-12
